GithubUrl
https://github.com/andialbrecht/sqlparse
https://github.com/apache/arrow
https://github.com/apache/incubator-mxnet
https://github.com/awslabs/aws-data-wrangler
https://github.com/benoitc/gunicorn
https://github.com/bokeh/bokeh
https://github.com/boto/boto3
https://github.com/celery/celery
https://github.com/ContextLab/hypertools
https://github.com/cython/cython
https://github.com/dask/dask
https://github.com/dialogflow/dialogflow-python-client-v2
https://github.com/django/django
https://github.com/dnouri/skorch
https://github.com/eventlet/eventlet
https://github.com/explosion/spaCy
https://github.com/explosion/spacy-streamlit
https://github.com/facebook/prophet
https://github.com/facebook/pyre-check
https://github.com/facebookresearch/DrQA
https://github.com/facebookresearch/ParlAI
https://github.com/google/dopamine
https://github.com/google/gin-config
https://github.com/google/python-fire
https://github.com/google/pytype
https://github.com/google/trax
https://github.com/huge-success/sanic
https://github.com/jamesturk/jellyfish
https://github.com/jasonrig/address-net
https://github.com/jmcnamara/XlsxWriter
https://github.com/joke2k/faker
https://github.com/jszymon/pacal
https://github.com/jupyter/notebook
https://github.com/jupyterlab/jupyterlab
https://github.com/keras-team/keras
https://github.com/kivy/kivy
https://github.com/lk-geimfari/mimesis
https://github.com/lmcinnes/umap
https://github.com/locustio/locust
https://github.com/maartenbreddels/ipyvolume
https://github.com/macbre/sql-metadata
https://github.com/matplotlib/matplotlib
https://github.com/mozillazg/pypy
https://github.com/mwaskom/seaborn
https://github.com/nedbat/coveragepy
https://github.com/networkx/networkx
https://github.com/numba/numba
https://github.com/numpy/numpy
https://github.com/openai/gym
https://github.com/pallets/click
https://github.com/pallets/flask
https://github.com/panda3d/panda3d
https://github.com/pandas-dev/pandas
https://github.com/pandas-profiling/pandas-profiling
https://github.com/plotly/dash
https://github.com/plotly/plotly.py
https://github.com/projectmesa/mesa
https://github.com/psf/black
https://github.com/pycaret/pycaret
https://github.com/PyCQA/pylint
https://github.com/pyeve/eve
https://github.com/pygame/pygame
https://github.com/PyGithub/PyGithub
https://github.com/pymc-devs/pymc
https://github.com/pytest-dev/pytest
https://github.com/python-pillow/Pillow
https://github.com/python-visualization/folium
https://github.com/python/mypy
https://github.com/pytorch/fairseq
https://github.com/pytorch/pytorch
https://github.com/quantopian/qgrid
https://github.com/scikit-learn/scikit-learn
https://github.com/scipy/scipy
https://github.com/scrapy/scrapy
https://github.com/sphinx-doc/sphinx
https://github.com/sqlalchemy/sqlalchemy
https://github.com/stan-dev/pystan
https://github.com/statsmodels/statsmodels
https://github.com/stellargraph/stellargraph
https://github.com/streamlit/streamlit
https://github.com/sympy/sympy
https://github.com/taverntesting/tavern
https://github.com/tensorflow/tensorflow
https://github.com/tornadoweb/tornado
https://github.com/uber/causalml
https://github.com/uber/ludwig
https://github.com/unbit/uwsgi
https://github.com/urwid/urwid
https://github.com/vaexio/vaex
https://github.com/vi3k6i5/flashtext
https://github.com/ZoomerAnalytics/xlwings
